anio,semana_anio,semana_mes,alcaldia,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,45,2,Álvaro Obregón,"Acoso, abuso, violación y otros delitos sexuales",0.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0,296884.0
2019,45,2,Álvaro Obregón,Homicidio,0.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0,296884.0
2019,46,3,Azcapotzalco,Amenazas,2.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Lesiones,6.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Robo a negocio,10.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Robo a transeúnte,0.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,"Robo de vehículo, autopartes y en transporte individual",8.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Robo en transporte público individual o colectivo,0.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Robo simple,2.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Fraude,2.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,"Acoso, abuso, violación y otros delitos sexuales",2.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Azcapotzalco,Homicidio,0.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0,532177.0
2019,46,3,Benito Juárez,Amenazas,4.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Lesiones,8.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Robo a negocio,8.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Robo a transeúnte,12.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,"Robo de vehículo, autopartes y en transporte individual",42.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Robo en transporte público individual o colectivo,8.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Robo simple,24.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Fraude,18.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,"Acoso, abuso, violación y otros delitos sexuales",0.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Benito Juárez,Homicidio,2.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0,1115473.0
2019,46,3,Coyoacán,Amenazas,2.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Lesiones,0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Robo a negocio,0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Robo a transeúnte,0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,"Robo de vehículo, autopartes y en transporte individual",0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Robo en transporte público individual o colectivo,0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Robo simple,4.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Fraude,0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Coyoacán,Homicidio,2.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0,200274.0
2019,46,3,Cuauhtémoc,Amenazas,42.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Lesiones,38.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Robo a negocio,60.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Robo a transeúnte,56.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,"Robo de vehículo, autopartes y en transporte individual",28.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Robo en transporte público individual o colectivo,32.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Robo simple,110.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Fraude,114.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,"Acoso, abuso, violación y otros delitos sexuales",12.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Cuauhtémoc,Homicidio,2.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0,2112750.0
2019,46,3,Gustavo A. Madero,Amenazas,10.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Lesiones,8.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Robo a negocio,46.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Robo a transeúnte,16.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,"Robo de vehículo, autopartes y en transporte individual",30.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Robo en transporte público individual o colectivo,14.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Robo simple,20.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Fraude,12.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,"Acoso, abuso, violación y otros delitos sexuales",4.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Gustavo A. Madero,Homicidio,0.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0,2422623.0
2019,46,3,Iztacalco,Amenazas,4.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Lesiones,2.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Robo a negocio,0.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Robo a transeúnte,16.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,"Robo de vehículo, autopartes y en transporte individual",14.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Robo en transporte público individual o colectivo,6.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Robo simple,6.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Fraude,2.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,"Acoso, abuso, violación y otros delitos sexuales",4.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztacalco,Homicidio,0.0,450136.0,467772.0,303978.0,118520.0,465684.0,452063.0,462525.0,72815.0,375373.0,444749.0
2019,46,3,Iztapalapa,Amenazas,0.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Lesiones,4.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Robo a negocio,8.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Robo a transeúnte,4.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,"Robo de vehículo, autopartes y en transporte individual",8.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Robo en transporte público individual o colectivo,4.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Robo simple,4.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Fraude,10.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,"Acoso, abuso, violación y otros delitos sexuales",2.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Iztapalapa,Homicidio,2.0,373436.0,339088.0,225779.0,101949.0,355306.0,352517.0,354727.0,54873.0,300259.0,348362.0
2019,46,3,Miguel Hidalgo,Amenazas,0.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Lesiones,2.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Robo a negocio,6.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Robo a transeúnte,10.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,"Robo de vehículo, autopartes y en transporte individual",4.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Robo en transporte público individual o colectivo,4.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Robo simple,6.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Fraude,4.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,"Acoso, abuso, violación y otros delitos sexuales",0.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Miguel Hidalgo,Homicidio,0.0,225431.0,230315.0,155038.0,68830.0,220236.0,227475.0,217560.0,37073.0,189008.0,222270.0
2019,46,3,Tlalpan,Amenazas,2.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Lesiones,2.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Robo a negocio,4.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Robo a transeúnte,0.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,"Robo de vehículo, autopartes y en transporte individual",8.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Robo en transporte público individual o colectivo,0.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Robo simple,0.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Fraude,2.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,"Acoso, abuso, violación y otros delitos sexuales",4.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Tlalpan,Homicidio,0.0,351159.0,346684.0,229726.0,96367.0,337189.0,337236.0,332149.0,57190.0,282905.0,336579.0
2019,46,3,Venustiano Carranza,Amenazas,12.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Lesiones,2.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Robo a negocio,2.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Robo a transeúnte,24.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,"Robo de vehículo, autopartes y en transporte individual",2.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Robo en transporte público individual o colectivo,10.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Robo simple,2.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Fraude,4.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,"Acoso, abuso, violación y otros delitos sexuales",14.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Venustiano Carranza,Homicidio,0.0,63520.0,252614.0,157035.0,85837.0,254427.0,252216.0,248932.0,37545.0,211002.0,246066.0
2019,46,3,Xochimilco,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Lesiones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Robo a transeúnte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,"Robo de vehículo, autopartes y en transporte individual",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Robo en transporte público individual o colectivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Fraude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,"Acoso, abuso, violación y otros delitos sexuales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Xochimilco,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,46,3,Álvaro Obregón,Amenazas,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Lesiones,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Robo a negocio,2.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Robo a transeúnte,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,"Robo de vehículo, autopartes y en transporte individual",10.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Robo en transporte público individual o colectivo,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Robo simple,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Fraude,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,"Acoso, abuso, violación y otros delitos sexuales",0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,46,3,Álvaro Obregón,Homicidio,0.0,343616.0,340125.0,232549.0,86713.0,338118.0,336066.0,333617.0,56489.0,281316.0,338739.0
2019,47,4,Azcapotzalco,Amenazas,2.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Lesiones,8.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Robo a negocio,4.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Robo a transeúnte,0.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,"Robo de vehículo, autopartes y en transporte individual",4.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Robo en transporte público individual o colectivo,2.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Robo simple,0.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Fraude,0.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,"Acoso, abuso, violación y otros delitos sexuales",0.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Azcapotzalco,Homicidio,2.0,484108.0,548590.0,543071.0,361758.0,138356.0,528081.0,553435.0,534852.0,89205.0,447063.0
2019,47,4,Benito Juárez,Amenazas,8.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Lesiones,2.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Robo a negocio,10.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Robo a transeúnte,8.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,"Robo de vehículo, autopartes y en transporte individual",30.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Robo en transporte público individual o colectivo,8.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Robo simple,22.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Fraude,22.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,"Acoso, abuso, violación y otros delitos sexuales",4.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Benito Juárez,Homicidio,0.0,1010912.0,1144157.0,1132451.0,752057.0,296409.0,1119815.0,1107009.0,1104824.0,181531.0,932683.0
2019,47,4,Coyoacán,Amenazas,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Lesiones,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Robo a negocio,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Robo a transeúnte,4.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,"Robo de vehículo, autopartes y en transporte individual",2.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Robo en transporte público individual o colectivo,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Robo simple,2.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Fraude,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Coyoacán,Homicidio,0.0,177221.0,198740.0,199947.0,133890.0,41701.0,195680.0,198386.0,200948.0,33063.0,166719.0
2019,47,4,Cuauhtémoc,Amenazas,26.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Lesiones,38.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Robo a negocio,50.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Robo a transeúnte,64.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,"Robo de vehículo, autopartes y en transporte individual",22.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Robo en transporte público individual o colectivo,38.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Robo simple,48.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Fraude,52.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,"Acoso, abuso, violación y otros delitos sexuales",16.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Cuauhtémoc,Homicidio,2.0,1981478.0,2230762.0,2211792.0,1440469.0,677258.0,2204867.0,2199249.0,2100429.0,345017.0,1804223.0
2019,47,4,Gustavo A. Madero,Amenazas,12.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
2019,47,4,Gustavo A. Madero,Lesiones,12.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
2019,47,4,Gustavo A. Madero,Robo a negocio,34.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
2019,47,4,Gustavo A. Madero,Robo a transeúnte,16.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
2019,47,4,Gustavo A. Madero,"Robo de vehículo, autopartes y en transporte individual",30.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
2019,47,4,Gustavo A. Madero,Robo en transporte público individual o colectivo,8.0,2296256.0,2514169.0,2515941.0,1604982.0,750757.0,2455555.0,2469355.0,2456611.0,386767.0,2098809.0
