anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Clavería,Robo en transporte público individual o colectivo,4.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Robo simple,8.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Homicidio,0.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Clavería,Lesiones,0.0,228236.0,191425.0,292176.0,303132.0,314128.0,258476.0,52073.0,299021.0,353543.0,350013.0
2019,1,1,Congreso,"Acoso, abuso, violación y otros delitos sexuales",3.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Amenazas,3.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Fraude,0.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Robo a negocio,0.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Robo a transeúnte,10.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,"Robo de vehículo, autopartes y en transporte individual",8.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Robo en transporte público individual o colectivo,10.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Robo simple,6.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Homicidio,0.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Congreso,Lesiones,0.0,729134.0,941272.0,1095164.0,1035305.0,1048483.0,682117.0,262279.0,933966.0,920006.0,929363.0
2019,1,1,Consulado,"Acoso, abuso, violación y otros delitos sexuales",0.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Amenazas,0.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Fraude,0.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Robo a negocio,0.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Robo a transeúnte,8.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,"Robo de vehículo, autopartes y en transporte individual",4.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Robo en transporte público individual o colectivo,0.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Robo simple,8.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Homicidio,2.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Consulado,Lesiones,3.0,97373.0,104861.0,145399.0,133198.0,136153.0,96699.0,31196.0,124054.0,127836.0,129143.0
2019,1,1,Coyoacán,"Acoso, abuso, violación y otros delitos sexuales",0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Amenazas,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Fraude,2.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Robo a negocio,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Robo a transeúnte,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,"Robo de vehículo, autopartes y en transporte individual",2.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Robo en transporte público individual o colectivo,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Robo simple,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Homicidio,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Coyoacán,Lesiones,0.0,133515.0,109051.0,172858.0,194488.0,213436.0,165421.0,38645.0,179623.0,177396.0,205859.0
2019,1,1,Cuchilla,"Acoso, abuso, violación y otros delitos sexuales",2.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Amenazas,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Fraude,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Robo a negocio,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Robo a transeúnte,4.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,"Robo de vehículo, autopartes y en transporte individual",12.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Robo en transporte público individual o colectivo,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Robo simple,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Homicidio,0.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Cuchilla,Lesiones,4.0,180987.0,167720.0,237344.0,256222.0,248164.0,193686.0,51497.0,228529.0,238457.0,235679.0
2019,1,1,Del Valle,"Acoso, abuso, violación y otros delitos sexuales",0.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Amenazas,4.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Fraude,8.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Robo a negocio,4.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Robo a transeúnte,4.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,"Robo de vehículo, autopartes y en transporte individual",2.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Robo en transporte público individual o colectivo,4.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Robo simple,4.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Homicidio,0.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Del Valle,Lesiones,2.0,545979.0,428821.0,715549.0,755075.0,785443.0,555398.0,117641.0,704078.0,786367.0,765076.0
2019,1,1,Estrella,"Acoso, abuso, violación y otros delitos sexuales",0.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Amenazas,0.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Fraude,8.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Robo a negocio,12.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Robo a transeúnte,4.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,"Robo de vehículo, autopartes y en transporte individual",4.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Robo en transporte público individual o colectivo,4.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Robo simple,4.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Homicidio,0.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Estrella,Lesiones,0.0,414202.0,353192.0,527202.0,544588.0,576663.0,406429.0,105901.0,526898.0,567377.0,571090.0
2019,1,1,Granjas,"Acoso, abuso, violación y otros delitos sexuales",2.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Amenazas,0.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Fraude,0.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Robo a negocio,4.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Robo a transeúnte,4.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,"Robo de vehículo, autopartes y en transporte individual",2.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Robo en transporte público individual o colectivo,2.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Robo simple,0.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
2019,1,1,Granjas,Homicidio,0.0,323057.0,286283.0,409707.0,416876.0,428882.0,309645.0,85289.0,407440.0,438977.0,438268.0
