anio,semana_anio,semana_mes,sector,categoria_delito_adaptada,conteo,semana_0,semana_1,semana_2,semana_3,semana_4,semana_5,semana_6,semana_7,semana_8,semana_9
2019,1,1,Buenavista,Fraude,2.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Lesiones,2.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Robo a transeúnte,20.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,"Robo de vehículo, autopartes y en transporte individual",2.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Amenazas,2.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Robo a negocio,14.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Robo en transporte público individual o colectivo,20.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Robo simple,6.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Buenavista,Homicidio,0.0,348702.0,374549.0,556399.0,553253.0,552565.0,441819.0,95767.0,503802.0,560973.0,544121.0
2019,1,1,Churubusco,"Acoso, abuso, violación y otros delitos sexuales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Fraude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Lesiones,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Robo a transeúnte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,"Robo de vehículo, autopartes y en transporte individual",2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Robo en transporte público individual o colectivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Churubusco,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,"Acoso, abuso, violación y otros delitos sexuales",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Fraude,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Lesiones,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Robo a transeúnte,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,"Robo de vehículo, autopartes y en transporte individual",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Amenazas,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Robo a negocio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Robo en transporte público individual o colectivo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Robo simple,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Coapa,Homicidio,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2019,1,1,Congreso,"Acoso, abuso, violación y otros delitos sexuales",0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Fraude,0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Lesiones,0.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
2019,1,1,Congreso,Robo a transeúnte,6.0,126494.0,144917.0,137644.0,205491.0,198158.0,146926.0,33583.0,181675.0,182818.0,190485.0
