id_tiempo,anio,trimestre,mes,semana_mes,semana_anio,dia_semana,dia,hora,minuto
202011301425,2020,4,11,6,49,Lunes,30,14,25
202011301426,2020,4,11,6,49,Lunes,30,14,26
202011301430,2020,4,11,6,49,Lunes,30,14,30
202011301438,2020,4,11,6,49,Lunes,30,14,38
202011301440,2020,4,11,6,49,Lunes,30,14,40
202011301445,2020,4,11,6,49,Lunes,30,14,45
202011301450,2020,4,11,6,49,Lunes,30,14,50
202011301500,2020,4,11,6,49,Lunes,30,15,0
202011301505,2020,4,11,6,49,Lunes,30,15,5
202011301510,2020,4,11,6,49,Lunes,30,15,10
202011301525,2020,4,11,6,49,Lunes,30,15,25
202011301530,2020,4,11,6,49,Lunes,30,15,30
202011301535,2020,4,11,6,49,Lunes,30,15,35
202011301538,2020,4,11,6,49,Lunes,30,15,38
202011301540,2020,4,11,6,49,Lunes,30,15,40
202011301550,2020,4,11,6,49,Lunes,30,15,50
202011301600,2020,4,11,6,49,Lunes,30,16,0
202011301604,2020,4,11,6,49,Lunes,30,16,4
202011301610,2020,4,11,6,49,Lunes,30,16,10
202011301620,2020,4,11,6,49,Lunes,30,16,20
202011301623,2020,4,11,6,49,Lunes,30,16,23
202011301625,2020,4,11,6,49,Lunes,30,16,25
202011301630,2020,4,11,6,49,Lunes,30,16,30
202011301631,2020,4,11,6,49,Lunes,30,16,31
202011301636,2020,4,11,6,49,Lunes,30,16,36
202011301640,2020,4,11,6,49,Lunes,30,16,40
202011301654,2020,4,11,6,49,Lunes,30,16,54
202011301658,2020,4,11,6,49,Lunes,30,16,58
202011301700,2020,4,11,6,49,Lunes,30,17,0
202011301705,2020,4,11,6,49,Lunes,30,17,5
202011301712,2020,4,11,6,49,Lunes,30,17,12
202011301715,2020,4,11,6,49,Lunes,30,17,15
202011301720,2020,4,11,6,49,Lunes,30,17,20
202011301721,2020,4,11,6,49,Lunes,30,17,21
202011301730,2020,4,11,6,49,Lunes,30,17,30
202011301732,2020,4,11,6,49,Lunes,30,17,32
202011301800,2020,4,11,6,49,Lunes,30,18,0
202011301810,2020,4,11,6,49,Lunes,30,18,10
202011301816,2020,4,11,6,49,Lunes,30,18,16
202011301820,2020,4,11,6,49,Lunes,30,18,20
202011301826,2020,4,11,6,49,Lunes,30,18,26
202011301830,2020,4,11,6,49,Lunes,30,18,30
202011301835,2020,4,11,6,49,Lunes,30,18,35
202011301900,2020,4,11,6,49,Lunes,30,19,0
202011301905,2020,4,11,6,49,Lunes,30,19,5
202011301915,2020,4,11,6,49,Lunes,30,19,15
202011301920,2020,4,11,6,49,Lunes,30,19,20
202011301930,2020,4,11,6,49,Lunes,30,19,30
202011301935,2020,4,11,6,49,Lunes,30,19,35
202011301937,2020,4,11,6,49,Lunes,30,19,37
202011301938,2020,4,11,6,49,Lunes,30,19,38
202011301945,2020,4,11,6,49,Lunes,30,19,45
202011302000,2020,4,11,6,49,Lunes,30,20,0
202011302010,2020,4,11,6,49,Lunes,30,20,10
202011302013,2020,4,11,6,49,Lunes,30,20,13
202011302015,2020,4,11,6,49,Lunes,30,20,15
202011302023,2020,4,11,6,49,Lunes,30,20,23
202011302030,2020,4,11,6,49,Lunes,30,20,30
202011302036,2020,4,11,6,49,Lunes,30,20,36
202011302038,2020,4,11,6,49,Lunes,30,20,38
202011302040,2020,4,11,6,49,Lunes,30,20,40
202011302045,2020,4,11,6,49,Lunes,30,20,45
202011302050,2020,4,11,6,49,Lunes,30,20,50
202011302100,2020,4,11,6,49,Lunes,30,21,0
202011302109,2020,4,11,6,49,Lunes,30,21,9
202011302120,2020,4,11,6,49,Lunes,30,21,20
202011302130,2020,4,11,6,49,Lunes,30,21,30
202011302140,2020,4,11,6,49,Lunes,30,21,40
202011302145,2020,4,11,6,49,Lunes,30,21,45
202011302200,2020,4,11,6,49,Lunes,30,22,0
202011302205,2020,4,11,6,49,Lunes,30,22,5
202011302209,2020,4,11,6,49,Lunes,30,22,9
202011302217,2020,4,11,6,49,Lunes,30,22,17
202011302230,2020,4,11,6,49,Lunes,30,22,30
202011302240,2020,4,11,6,49,Lunes,30,22,40
202011302300,2020,4,11,6,49,Lunes,30,23,0
202011302315,2020,4,11,6,49,Lunes,30,23,15
202011302330,2020,4,11,6,49,Lunes,30,23,30
202011302350,2020,4,11,6,49,Lunes,30,23,50
202011309999,2020,4,11,6,49,Lunes,30,99,99
202012010000,2020,4,12,1,49,Martes,1,0,0
202012010015,2020,4,12,1,49,Martes,1,0,15
202012010028,2020,4,12,1,49,Martes,1,0,28
202012010030,2020,4,12,1,49,Martes,1,0,30
202012010050,2020,4,12,1,49,Martes,1,0,50
202012010100,2020,4,12,1,49,Martes,1,1,0
202012010110,2020,4,12,1,49,Martes,1,1,10
202012010132,2020,4,12,1,49,Martes,1,1,32
202012010155,2020,4,12,1,49,Martes,1,1,55
202012010200,2020,4,12,1,49,Martes,1,2,0
202012010215,2020,4,12,1,49,Martes,1,2,15
202012010230,2020,4,12,1,49,Martes,1,2,30
202012010300,2020,4,12,1,49,Martes,1,3,0
202012010310,2020,4,12,1,49,Martes,1,3,10
202012010314,2020,4,12,1,49,Martes,1,3,14
202012010325,2020,4,12,1,49,Martes,1,3,25
202012010330,2020,4,12,1,49,Martes,1,3,30
202012010335,2020,4,12,1,49,Martes,1,3,35
202012010350,2020,4,12,1,49,Martes,1,3,50
202012010431,2020,4,12,1,49,Martes,1,4,31
202012010433,2020,4,12,1,49,Martes,1,4,33
202012010453,2020,4,12,1,49,Martes,1,4,53
202012010500,2020,4,12,1,49,Martes,1,5,0
202012010515,2020,4,12,1,49,Martes,1,5,15
202012010530,2020,4,12,1,49,Martes,1,5,30
202012010550,2020,4,12,1,49,Martes,1,5,50
202012010559,2020,4,12,1,49,Martes,1,5,59
202012010600,2020,4,12,1,49,Martes,1,6,0
202012010612,2020,4,12,1,49,Martes,1,6,12
202012010620,2020,4,12,1,49,Martes,1,6,20
202012010625,2020,4,12,1,49,Martes,1,6,25
202012010630,2020,4,12,1,49,Martes,1,6,30
202012010645,2020,4,12,1,49,Martes,1,6,45
202012010650,2020,4,12,1,49,Martes,1,6,50
202012010655,2020,4,12,1,49,Martes,1,6,55
202012010700,2020,4,12,1,49,Martes,1,7,0
202012010705,2020,4,12,1,49,Martes,1,7,5
202012010708,2020,4,12,1,49,Martes,1,7,8
202012010710,2020,4,12,1,49,Martes,1,7,10
202012010730,2020,4,12,1,49,Martes,1,7,30
202012010743,2020,4,12,1,49,Martes,1,7,43
202012010753,2020,4,12,1,49,Martes,1,7,53
202012010800,2020,4,12,1,49,Martes,1,8,0
202012010815,2020,4,12,1,49,Martes,1,8,15
202012010820,2020,4,12,1,49,Martes,1,8,20
202012010830,2020,4,12,1,49,Martes,1,8,30
202012010850,2020,4,12,1,49,Martes,1,8,50
202012010855,2020,4,12,1,49,Martes,1,8,55
202012010900,2020,4,12,1,49,Martes,1,9,0
202012010912,2020,4,12,1,49,Martes,1,9,12
202012010914,2020,4,12,1,49,Martes,1,9,14
202012010930,2020,4,12,1,49,Martes,1,9,30
202012010933,2020,4,12,1,49,Martes,1,9,33
202012011000,2020,4,12,1,49,Martes,1,10,0
202012011006,2020,4,12,1,49,Martes,1,10,6
202012011015,2020,4,12,1,49,Martes,1,10,15
202012011020,2020,4,12,1,49,Martes,1,10,20
202012011030,2020,4,12,1,49,Martes,1,10,30
202012011033,2020,4,12,1,49,Martes,1,10,33
202012011041,2020,4,12,1,49,Martes,1,10,41
202012011044,2020,4,12,1,49,Martes,1,10,44
202012011048,2020,4,12,1,49,Martes,1,10,48
202012011050,2020,4,12,1,49,Martes,1,10,50
202012011100,2020,4,12,1,49,Martes,1,11,0
202012011104,2020,4,12,1,49,Martes,1,11,4
202012011115,2020,4,12,1,49,Martes,1,11,15
202012011125,2020,4,12,1,49,Martes,1,11,25
202012011130,2020,4,12,1,49,Martes,1,11,30
202012011143,2020,4,12,1,49,Martes,1,11,43
202012011145,2020,4,12,1,49,Martes,1,11,45
202012011200,2020,4,12,1,49,Martes,1,12,0
202012011205,2020,4,12,1,49,Martes,1,12,5
202012011210,2020,4,12,1,49,Martes,1,12,10
202012011220,2020,4,12,1,49,Martes,1,12,20
202012011225,2020,4,12,1,49,Martes,1,12,25
202012011230,2020,4,12,1,49,Martes,1,12,30
202012011232,2020,4,12,1,49,Martes,1,12,32
202012011240,2020,4,12,1,49,Martes,1,12,40
202012011243,2020,4,12,1,49,Martes,1,12,43
202012011250,2020,4,12,1,49,Martes,1,12,50
202012011300,2020,4,12,1,49,Martes,1,13,0
202012011305,2020,4,12,1,49,Martes,1,13,5
202012011314,2020,4,12,1,49,Martes,1,13,14
202012011320,2020,4,12,1,49,Martes,1,13,20
202012011330,2020,4,12,1,49,Martes,1,13,30
202012011331,2020,4,12,1,49,Martes,1,13,31
202012011355,2020,4,12,1,49,Martes,1,13,55
202012011400,2020,4,12,1,49,Martes,1,14,0
202012011420,2020,4,12,1,49,Martes,1,14,20
202012011423,2020,4,12,1,49,Martes,1,14,23
202012011430,2020,4,12,1,49,Martes,1,14,30
202012011431,2020,4,12,1,49,Martes,1,14,31
202012011440,2020,4,12,1,49,Martes,1,14,40
202012011445,2020,4,12,1,49,Martes,1,14,45
202012011450,2020,4,12,1,49,Martes,1,14,50
202012011451,2020,4,12,1,49,Martes,1,14,51
202012011500,2020,4,12,1,49,Martes,1,15,0
202012011510,2020,4,12,1,49,Martes,1,15,10
202012011520,2020,4,12,1,49,Martes,1,15,20
202012011523,2020,4,12,1,49,Martes,1,15,23
202012011525,2020,4,12,1,49,Martes,1,15,25
202012011530,2020,4,12,1,49,Martes,1,15,30
202012011540,2020,4,12,1,49,Martes,1,15,40
202012011545,2020,4,12,1,49,Martes,1,15,45
202012011600,2020,4,12,1,49,Martes,1,16,0
202012011615,2020,4,12,1,49,Martes,1,16,15
202012011626,2020,4,12,1,49,Martes,1,16,26
202012011630,2020,4,12,1,49,Martes,1,16,30
202012011635,2020,4,12,1,49,Martes,1,16,35
202012011700,2020,4,12,1,49,Martes,1,17,0
202012011704,2020,4,12,1,49,Martes,1,17,4
202012011710,2020,4,12,1,49,Martes,1,17,10
202012011715,2020,4,12,1,49,Martes,1,17,15
202012011720,2020,4,12,1,49,Martes,1,17,20
202012011722,2020,4,12,1,49,Martes,1,17,22
202012011730,2020,4,12,1,49,Martes,1,17,30
202012011740,2020,4,12,1,49,Martes,1,17,40
202012011745,2020,4,12,1,49,Martes,1,17,45
202012011751,2020,4,12,1,49,Martes,1,17,51
202012011800,2020,4,12,1,49,Martes,1,18,0
202012011802,2020,4,12,1,49,Martes,1,18,2
202012011810,2020,4,12,1,49,Martes,1,18,10
202012011813,2020,4,12,1,49,Martes,1,18,13
202012011820,2020,4,12,1,49,Martes,1,18,20
202012011825,2020,4,12,1,49,Martes,1,18,25
202012011828,2020,4,12,1,49,Martes,1,18,28
202012011830,2020,4,12,1,49,Martes,1,18,30
202012011840,2020,4,12,1,49,Martes,1,18,40
202012011845,2020,4,12,1,49,Martes,1,18,45
202012011847,2020,4,12,1,49,Martes,1,18,47
202012011850,2020,4,12,1,49,Martes,1,18,50
202012011900,2020,4,12,1,49,Martes,1,19,0
202012011913,2020,4,12,1,49,Martes,1,19,13
202012011915,2020,4,12,1,49,Martes,1,19,15
202012011921,2020,4,12,1,49,Martes,1,19,21
202012011930,2020,4,12,1,49,Martes,1,19,30
202012011950,2020,4,12,1,49,Martes,1,19,50
202012011955,2020,4,12,1,49,Martes,1,19,55
202012012000,2020,4,12,1,49,Martes,1,20,0
202012012028,2020,4,12,1,49,Martes,1,20,28
202012012030,2020,4,12,1,49,Martes,1,20,30
202012012036,2020,4,12,1,49,Martes,1,20,36
202012012040,2020,4,12,1,49,Martes,1,20,40
202012012041,2020,4,12,1,49,Martes,1,20,41
202012012100,2020,4,12,1,49,Martes,1,21,0
202012012110,2020,4,12,1,49,Martes,1,21,10
202012012120,2020,4,12,1,49,Martes,1,21,20
202012012130,2020,4,12,1,49,Martes,1,21,30
202012012137,2020,4,12,1,49,Martes,1,21,37
202012012140,2020,4,12,1,49,Martes,1,21,40
202012012145,2020,4,12,1,49,Martes,1,21,45
202012012147,2020,4,12,1,49,Martes,1,21,47
202012012200,2020,4,12,1,49,Martes,1,22,0
202012012230,2020,4,12,1,49,Martes,1,22,30
202012012235,2020,4,12,1,49,Martes,1,22,35
202012012245,2020,4,12,1,49,Martes,1,22,45
202012012300,2020,4,12,1,49,Martes,1,23,0
202012012315,2020,4,12,1,49,Martes,1,23,15
202012012330,2020,4,12,1,49,Martes,1,23,30
202012019999,2020,4,12,1,49,Martes,1,99,99
202012020000,2020,4,12,1,49,Miércoles,2,0,0
202012020016,2020,4,12,1,49,Miércoles,2,0,16
202012020020,2020,4,12,1,49,Miércoles,2,0,20
202012020030,2020,4,12,1,49,Miércoles,2,0,30
202012020038,2020,4,12,1,49,Miércoles,2,0,38
202012020055,2020,4,12,1,49,Miércoles,2,0,55
202012020100,2020,4,12,1,49,Miércoles,2,1,0
202012020105,2020,4,12,1,49,Miércoles,2,1,5
202012020108,2020,4,12,1,49,Miércoles,2,1,8
202012020117,2020,4,12,1,49,Miércoles,2,1,17
202012020130,2020,4,12,1,49,Miércoles,2,1,30
202012020132,2020,4,12,1,49,Miércoles,2,1,32
202012020200,2020,4,12,1,49,Miércoles,2,2,0
202012020207,2020,4,12,1,49,Miércoles,2,2,7
202012020213,2020,4,12,1,49,Miércoles,2,2,13
202012020215,2020,4,12,1,49,Miércoles,2,2,15
202012020230,2020,4,12,1,49,Miércoles,2,2,30
202012020240,2020,4,12,1,49,Miércoles,2,2,40
202012020259,2020,4,12,1,49,Miércoles,2,2,59
202012020300,2020,4,12,1,49,Miércoles,2,3,0
202012020325,2020,4,12,1,49,Miércoles,2,3,25
202012020329,2020,4,12,1,49,Miércoles,2,3,29
202012020340,2020,4,12,1,49,Miércoles,2,3,40
202012020350,2020,4,12,1,49,Miércoles,2,3,50
202012020405,2020,4,12,1,49,Miércoles,2,4,5
202012020415,2020,4,12,1,49,Miércoles,2,4,15
202012020450,2020,4,12,1,49,Miércoles,2,4,50
202012020500,2020,4,12,1,49,Miércoles,2,5,0
202012020530,2020,4,12,1,49,Miércoles,2,5,30
202012020600,2020,4,12,1,49,Miércoles,2,6,0
202012020615,2020,4,12,1,49,Miércoles,2,6,15
202012020630,2020,4,12,1,49,Miércoles,2,6,30
202012020648,2020,4,12,1,49,Miércoles,2,6,48
202012020650,2020,4,12,1,49,Miércoles,2,6,50
202012020653,2020,4,12,1,49,Miércoles,2,6,53
202012020700,2020,4,12,1,49,Miércoles,2,7,0
202012020710,2020,4,12,1,49,Miércoles,2,7,10
202012020715,2020,4,12,1,49,Miércoles,2,7,15
202012020728,2020,4,12,1,49,Miércoles,2,7,28
202012020730,2020,4,12,1,49,Miércoles,2,7,30
202012020740,2020,4,12,1,49,Miércoles,2,7,40
202012020749,2020,4,12,1,49,Miércoles,2,7,49
202012020800,2020,4,12,1,49,Miércoles,2,8,0
202012020809,2020,4,12,1,49,Miércoles,2,8,9
202012020820,2020,4,12,1,49,Miércoles,2,8,20
202012020824,2020,4,12,1,49,Miércoles,2,8,24
202012020830,2020,4,12,1,49,Miércoles,2,8,30
202012020900,2020,4,12,1,49,Miércoles,2,9,0
202012020910,2020,4,12,1,49,Miércoles,2,9,10
202012020912,2020,4,12,1,49,Miércoles,2,9,12
202012020915,2020,4,12,1,49,Miércoles,2,9,15
202012020920,2020,4,12,1,49,Miércoles,2,9,20
202012020930,2020,4,12,1,49,Miércoles,2,9,30
202012020931,2020,4,12,1,49,Miércoles,2,9,31
202012020935,2020,4,12,1,49,Miércoles,2,9,35
202012020940,2020,4,12,1,49,Miércoles,2,9,40
202012020942,2020,4,12,1,49,Miércoles,2,9,42
202012020950,2020,4,12,1,49,Miércoles,2,9,50
202012020952,2020,4,12,1,49,Miércoles,2,9,52
202012021000,2020,4,12,1,49,Miércoles,2,10,0
202012021006,2020,4,12,1,49,Miércoles,2,10,6
202012021010,2020,4,12,1,49,Miércoles,2,10,10
202012021023,2020,4,12,1,49,Miércoles,2,10,23
202012021030,2020,4,12,1,49,Miércoles,2,10,30
202012021050,2020,4,12,1,49,Miércoles,2,10,50
202012021100,2020,4,12,1,49,Miércoles,2,11,0
202012021112,2020,4,12,1,49,Miércoles,2,11,12
202012021115,2020,4,12,1,49,Miércoles,2,11,15
202012021120,2020,4,12,1,49,Miércoles,2,11,20
202012021130,2020,4,12,1,49,Miércoles,2,11,30
202012021140,2020,4,12,1,49,Miércoles,2,11,40
202012021145,2020,4,12,1,49,Miércoles,2,11,45
202012021149,2020,4,12,1,49,Miércoles,2,11,49
202012021150,2020,4,12,1,49,Miércoles,2,11,50
202012021154,2020,4,12,1,49,Miércoles,2,11,54
202012021200,2020,4,12,1,49,Miércoles,2,12,0
202012021202,2020,4,12,1,49,Miércoles,2,12,2
202012021207,2020,4,12,1,49,Miércoles,2,12,7
202012021212,2020,4,12,1,49,Miércoles,2,12,12
202012021215,2020,4,12,1,49,Miércoles,2,12,15
202012021220,2020,4,12,1,49,Miércoles,2,12,20
202012021230,2020,4,12,1,49,Miércoles,2,12,30
202012021233,2020,4,12,1,49,Miércoles,2,12,33
202012021235,2020,4,12,1,49,Miércoles,2,12,35
202012021240,2020,4,12,1,49,Miércoles,2,12,40
202012021242,2020,4,12,1,49,Miércoles,2,12,42
202012021250,2020,4,12,1,49,Miércoles,2,12,50
202012021253,2020,4,12,1,49,Miércoles,2,12,53
202012021300,2020,4,12,1,49,Miércoles,2,13,0
202012021304,2020,4,12,1,49,Miércoles,2,13,4
202012021313,2020,4,12,1,49,Miércoles,2,13,13
202012021320,2020,4,12,1,49,Miércoles,2,13,20
202012021330,2020,4,12,1,49,Miércoles,2,13,30
202012021340,2020,4,12,1,49,Miércoles,2,13,40
202012021342,2020,4,12,1,49,Miércoles,2,13,42
202012021350,2020,4,12,1,49,Miércoles,2,13,50
202012021358,2020,4,12,1,49,Miércoles,2,13,58
202012021400,2020,4,12,1,49,Miércoles,2,14,0
202012021412,2020,4,12,1,49,Miércoles,2,14,12
202012021415,2020,4,12,1,49,Miércoles,2,14,15
202012021420,2020,4,12,1,49,Miércoles,2,14,20
202012021425,2020,4,12,1,49,Miércoles,2,14,25
202012021430,2020,4,12,1,49,Miércoles,2,14,30
202012021433,2020,4,12,1,49,Miércoles,2,14,33
202012021440,2020,4,12,1,49,Miércoles,2,14,40
202012021445,2020,4,12,1,49,Miércoles,2,14,45
202012021450,2020,4,12,1,49,Miércoles,2,14,50
202012021455,2020,4,12,1,49,Miércoles,2,14,55
202012021500,2020,4,12,1,49,Miércoles,2,15,0
202012021510,2020,4,12,1,49,Miércoles,2,15,10
202012021515,2020,4,12,1,49,Miércoles,2,15,15
202012021520,2020,4,12,1,49,Miércoles,2,15,20
202012021525,2020,4,12,1,49,Miércoles,2,15,25
202012021530,2020,4,12,1,49,Miércoles,2,15,30
202012021532,2020,4,12,1,49,Miércoles,2,15,32
202012021535,2020,4,12,1,49,Miércoles,2,15,35
202012021555,2020,4,12,1,49,Miércoles,2,15,55
202012021600,2020,4,12,1,49,Miércoles,2,16,0
202012021620,2020,4,12,1,49,Miércoles,2,16,20
202012021630,2020,4,12,1,49,Miércoles,2,16,30
202012021632,2020,4,12,1,49,Miércoles,2,16,32
202012021635,2020,4,12,1,49,Miércoles,2,16,35
202012021640,2020,4,12,1,49,Miércoles,2,16,40
202012021645,2020,4,12,1,49,Miércoles,2,16,45
202012021648,2020,4,12,1,49,Miércoles,2,16,48
202012021650,2020,4,12,1,49,Miércoles,2,16,50
202012021700,2020,4,12,1,49,Miércoles,2,17,0
202012021710,2020,4,12,1,49,Miércoles,2,17,10
202012021715,2020,4,12,1,49,Miércoles,2,17,15
202012021720,2020,4,12,1,49,Miércoles,2,17,20
202012021728,2020,4,12,1,49,Miércoles,2,17,28
202012021730,2020,4,12,1,49,Miércoles,2,17,30
202012021740,2020,4,12,1,49,Miércoles,2,17,40
202012021745,2020,4,12,1,49,Miércoles,2,17,45
202012021750,2020,4,12,1,49,Miércoles,2,17,50
202012021800,2020,4,12,1,49,Miércoles,2,18,0
202012021820,2020,4,12,1,49,Miércoles,2,18,20
202012021825,2020,4,12,1,49,Miércoles,2,18,25
202012021828,2020,4,12,1,49,Miércoles,2,18,28
202012021830,2020,4,12,1,49,Miércoles,2,18,30
202012021840,2020,4,12,1,49,Miércoles,2,18,40
202012021900,2020,4,12,1,49,Miércoles,2,19,0
202012021905,2020,4,12,1,49,Miércoles,2,19,5
202012021910,2020,4,12,1,49,Miércoles,2,19,10
202012021915,2020,4,12,1,49,Miércoles,2,19,15
202012021928,2020,4,12,1,49,Miércoles,2,19,28
202012021930,2020,4,12,1,49,Miércoles,2,19,30
202012021945,2020,4,12,1,49,Miércoles,2,19,45
202012021946,2020,4,12,1,49,Miércoles,2,19,46
202012021955,2020,4,12,1,49,Miércoles,2,19,55
202012022000,2020,4,12,1,49,Miércoles,2,20,0
202012022004,2020,4,12,1,49,Miércoles,2,20,4
202012022010,2020,4,12,1,49,Miércoles,2,20,10
202012022020,2020,4,12,1,49,Miércoles,2,20,20
202012022030,2020,4,12,1,49,Miércoles,2,20,30
202012022045,2020,4,12,1,49,Miércoles,2,20,45
202012022050,2020,4,12,1,49,Miércoles,2,20,50
202012022100,2020,4,12,1,49,Miércoles,2,21,0
202012022105,2020,4,12,1,49,Miércoles,2,21,5
202012022115,2020,4,12,1,49,Miércoles,2,21,15
202012022120,2020,4,12,1,49,Miércoles,2,21,20
202012022130,2020,4,12,1,49,Miércoles,2,21,30
202012022132,2020,4,12,1,49,Miércoles,2,21,32
202012022136,2020,4,12,1,49,Miércoles,2,21,36
202012022145,2020,4,12,1,49,Miércoles,2,21,45
202012022150,2020,4,12,1,49,Miércoles,2,21,50
202012022200,2020,4,12,1,49,Miércoles,2,22,0
202012022210,2020,4,12,1,49,Miércoles,2,22,10
202012022228,2020,4,12,1,49,Miércoles,2,22,28
202012022230,2020,4,12,1,49,Miércoles,2,22,30
202012022235,2020,4,12,1,49,Miércoles,2,22,35
202012022245,2020,4,12,1,49,Miércoles,2,22,45
202012022300,2020,4,12,1,49,Miércoles,2,23,0
202012022309,2020,4,12,1,49,Miércoles,2,23,9
202012022356,2020,4,12,1,49,Miércoles,2,23,56
202012029999,2020,4,12,1,49,Miércoles,2,99,99
202012030000,2020,4,12,1,49,Jueves,3,0,0
202012030002,2020,4,12,1,49,Jueves,3,0,2
202012030055,2020,4,12,1,49,Jueves,3,0,55
202012030100,2020,4,12,1,49,Jueves,3,1,0
202012030115,2020,4,12,1,49,Jueves,3,1,15
202012030116,2020,4,12,1,49,Jueves,3,1,16
202012030118,2020,4,12,1,49,Jueves,3,1,18
202012030119,2020,4,12,1,49,Jueves,3,1,19
202012030129,2020,4,12,1,49,Jueves,3,1,29
202012030130,2020,4,12,1,49,Jueves,3,1,30
202012030140,2020,4,12,1,49,Jueves,3,1,40
202012030200,2020,4,12,1,49,Jueves,3,2,0
202012030208,2020,4,12,1,49,Jueves,3,2,8
202012030230,2020,4,12,1,49,Jueves,3,2,30
202012030240,2020,4,12,1,49,Jueves,3,2,40
202012030300,2020,4,12,1,49,Jueves,3,3,0
202012030315,2020,4,12,1,49,Jueves,3,3,15
202012030316,2020,4,12,1,49,Jueves,3,3,16
202012030340,2020,4,12,1,49,Jueves,3,3,40
202012030400,2020,4,12,1,49,Jueves,3,4,0
202012030430,2020,4,12,1,49,Jueves,3,4,30
202012030439,2020,4,12,1,49,Jueves,3,4,39
202012030440,2020,4,12,1,49,Jueves,3,4,40
202012030443,2020,4,12,1,49,Jueves,3,4,43
202012030445,2020,4,12,1,49,Jueves,3,4,45
202012030500,2020,4,12,1,49,Jueves,3,5,0
202012030505,2020,4,12,1,49,Jueves,3,5,5
202012030520,2020,4,12,1,49,Jueves,3,5,20
202012030535,2020,4,12,1,49,Jueves,3,5,35
202012030542,2020,4,12,1,49,Jueves,3,5,42
202012030550,2020,4,12,1,49,Jueves,3,5,50
202012030600,2020,4,12,1,49,Jueves,3,6,0
202012030630,2020,4,12,1,49,Jueves,3,6,30
202012030635,2020,4,12,1,49,Jueves,3,6,35
202012030640,2020,4,12,1,49,Jueves,3,6,40
202012030650,2020,4,12,1,49,Jueves,3,6,50
202012030700,2020,4,12,1,49,Jueves,3,7,0
202012030720,2020,4,12,1,49,Jueves,3,7,20
202012030730,2020,4,12,1,49,Jueves,3,7,30
202012030750,2020,4,12,1,49,Jueves,3,7,50
202012030800,2020,4,12,1,49,Jueves,3,8,0
202012030810,2020,4,12,1,49,Jueves,3,8,10
202012030820,2020,4,12,1,49,Jueves,3,8,20
202012030822,2020,4,12,1,49,Jueves,3,8,22
202012030830,2020,4,12,1,49,Jueves,3,8,30
202012030835,2020,4,12,1,49,Jueves,3,8,35
202012030900,2020,4,12,1,49,Jueves,3,9,0
202012030914,2020,4,12,1,49,Jueves,3,9,14
202012030924,2020,4,12,1,49,Jueves,3,9,24
202012030928,2020,4,12,1,49,Jueves,3,9,28
202012030930,2020,4,12,1,49,Jueves,3,9,30
202012030940,2020,4,12,1,49,Jueves,3,9,40
202012030945,2020,4,12,1,49,Jueves,3,9,45
202012030950,2020,4,12,1,49,Jueves,3,9,50
202012031000,2020,4,12,1,49,Jueves,3,10,0
202012031016,2020,4,12,1,49,Jueves,3,10,16
202012031030,2020,4,12,1,49,Jueves,3,10,30
202012031034,2020,4,12,1,49,Jueves,3,10,34
202012031040,2020,4,12,1,49,Jueves,3,10,40
202012031045,2020,4,12,1,49,Jueves,3,10,45
202012031100,2020,4,12,1,49,Jueves,3,11,0
202012031103,2020,4,12,1,49,Jueves,3,11,3
202012031105,2020,4,12,1,49,Jueves,3,11,5
202012031107,2020,4,12,1,49,Jueves,3,11,7
202012031115,2020,4,12,1,49,Jueves,3,11,15
202012031130,2020,4,12,1,49,Jueves,3,11,30
202012031135,2020,4,12,1,49,Jueves,3,11,35
202012031140,2020,4,12,1,49,Jueves,3,11,40
202012031145,2020,4,12,1,49,Jueves,3,11,45
202012031156,2020,4,12,1,49,Jueves,3,11,56
202012031200,2020,4,12,1,49,Jueves,3,12,0
202012031215,2020,4,12,1,49,Jueves,3,12,15
202012031217,2020,4,12,1,49,Jueves,3,12,17
202012031223,2020,4,12,1,49,Jueves,3,12,23
202012031230,2020,4,12,1,49,Jueves,3,12,30
202012031238,2020,4,12,1,49,Jueves,3,12,38
202012031240,2020,4,12,1,49,Jueves,3,12,40
202012031252,2020,4,12,1,49,Jueves,3,12,52
202012031259,2020,4,12,1,49,Jueves,3,12,59
202012031300,2020,4,12,1,49,Jueves,3,13,0
202012031305,2020,4,12,1,49,Jueves,3,13,5
202012031310,2020,4,12,1,49,Jueves,3,13,10
202012031315,2020,4,12,1,49,Jueves,3,13,15
202012031330,2020,4,12,1,49,Jueves,3,13,30
202012031335,2020,4,12,1,49,Jueves,3,13,35
202012031340,2020,4,12,1,49,Jueves,3,13,40
202012031345,2020,4,12,1,49,Jueves,3,13,45
202012031400,2020,4,12,1,49,Jueves,3,14,0
202012031405,2020,4,12,1,49,Jueves,3,14,5
202012031411,2020,4,12,1,49,Jueves,3,14,11
202012031413,2020,4,12,1,49,Jueves,3,14,13
202012031420,2020,4,12,1,49,Jueves,3,14,20
202012031428,2020,4,12,1,49,Jueves,3,14,28
202012031429,2020,4,12,1,49,Jueves,3,14,29
202012031430,2020,4,12,1,49,Jueves,3,14,30
202012031432,2020,4,12,1,49,Jueves,3,14,32
202012031443,2020,4,12,1,49,Jueves,3,14,43
202012031449,2020,4,12,1,49,Jueves,3,14,49
202012031452,2020,4,12,1,49,Jueves,3,14,52
202012031455,2020,4,12,1,49,Jueves,3,14,55
